npi,fraud_score_xgb
1100020168,7.842542686375964e-07
1100020169,8.773317858867813e-07
1100020170,2.2273450213106116e-06
1100020171,2.2273450213106116e-06
1100020172,2.4862163172656437e-06
1100020173,2.2273450213106116e-06
1100020174,2.26212500820111e-06
1100020175,2.4862163172656437e-06
1100020176,7.842542686375964e-07
1100020177,3.320962832731311e-06
1100020178,2.5501071831968147e-06
1100020179,7.842542686375964e-07
1100020180,2.4862163172656437e-06
1100020181,7.420526344503742e-07
1100020182,1.8705045476963278e-06
1100020183,3.320962832731311e-06
1100020184,3.320962832731311e-06
1100020185,1.0397151299912366e-06
1100020186,2.2273450213106116e-06
1100020187,7.842542686375964e-07
1100020188,2.4862163172656437e-06
1100020189,2.2273450213106116e-06
1100020190,7.842542686375964e-07
1100020191,2.2273450213106116e-06
1100020192,2.2273450213106116e-06
1100020193,4.513858584687114e-07
1100020194,3.8620823943347204e-06
1100020195,1.9790500118688215e-06
1100020196,3.4163576856371947e-06
1100020197,7.842542686375964e-07
1100020198,8.550761663173034e-07
1100020199,2.4862163172656437e-06
1100020200,7.842542686375964e-07
1100020201,9.515532292425632e-05
1100020202,2.2273450213106116e-06
1100020203,2.31288277063868e-06
1100020204,7.842542686375964e-07
1100020205,3.320962832731311e-06
1100020206,2.2273450213106116e-06
1100020207,3.9306237908931507e-07
1100020208,2.4862163172656437e-06
1100020209,2.791810857161181e-06
1100020210,2.1599248611892108e-06
1100020211,2.4862163172656437e-06
1100020212,2.4862163172656437e-06
1100020213,3.507307383188163e-06
1100020214,2.4862163172656437e-06
1100020215,2.26212500820111e-06
1100020216,2.2273450213106116e-06
1100020217,3.320962832731311e-06
1100020218,1.0395268645879696e-06
1100020219,3.2156092402146896e-06
1100020220,2.4862163172656437e-06
1100020221,2.2273450213106116e-06
1100020222,3.507307383188163e-06
1100020223,7.223015359159035e-07
1100020224,3.20625513268169e-05
1100020225,2.2273450213106116e-06
1100020226,3.124172053503571e-06
1100020227,2.2273450213106116e-06
1100020228,2.4862163172656437e-06
1100020229,7.842542686375964e-07
1100020230,1.011054337141104e-05
1100020231,7.842542686375964e-07
1100020232,6.70381780309981e-07
1100020233,7.842542686375964e-07
1100020234,2.4862163172656437e-06
1100020235,2.0457894152059453e-06
1100020236,1.8571574855741346e-06
1100020237,2.0644129961056024e-07
1100020238,3.320962832731311e-06
1100020239,3.320962832731311e-06
1100020240,2.4862163172656437e-06
1100020241,3.4163576856371947e-06
1100020242,9.495423682892579e-07
1100020243,2.26212500820111e-06
1100020244,5.744221311942965e-07
1100020245,3.320962832731311e-06
1100020246,2.26212500820111e-06
1100020247,3.320962832731311e-06
1100020248,1.4342055010274635e-07
1100020249,2.2273450213106116e-06
1100020250,7.842542686375964e-07
1100020251,7.7231499062691e-07
1100020252,1.7206527047619602e-07
1100020253,7.842542686375964e-07
1100020254,7.842542686375964e-07
1100020255,3.320962832731311e-06
1100020256,2.5501071831968147e-06
1100020257,3.055222578041139e-06
1100020258,2.4862163172656437e-06
1100020259,2.26212500820111e-06
1100020260,2.4862163172656437e-06
1100020261,2.2273450213106116e-06
1100020262,7.204825465123577e-07
1100020263,2.2273450213106116e-06
1100020264,2.4862163172656437e-06
1100020265,7.842542686375964e-07
1100020266,3.6547058357427886e-07
1100020267,3.320962832731311e-06
1100020268,2.2273450213106116e-06
1100020269,1.7055082253136788e-06
1100020270,2.4862163172656437e-06
1100020271,1.8470452687324723e-06
1100020272,1.1506563168950379e-05
1100020273,3.1061447316460544e-06
1100020274,3.0988517210062128e-06
1100020275,2.26212500820111e-06
1100020276,2.1599248611892108e-06
1100020277,4.335079211159609e-06
1100020278,9.163152299151989e-07
1100020279,7.842542686375964e-07
1100020280,2.2273450213106116e-06
1100020281,1.1160431313328445e-05
1100020282,2.4862163172656437e-06
1100020283,2.26212500820111e-06
1100020284,2.2273450213106116e-06
1100020285,9.135710570262745e-07
1100020286,5.50239633412275e-07
1100020287,3.320962832731311e-06
1100020288,3.320962832731311e-06
1100020289,2.2700685065046855e-07
1100020290,2.26212500820111e-06
1100020291,1.9790500118688215e-06
1100020292,2.26212500820111e-06
1100020293,6.4717150962678716e-06
1100020294,3.979675966547802e-06
1100020295,7.842542686375964e-07
1100020296,2.26212500820111e-06
1100020297,7.603638323416817e-07
1100020298,2.4862163172656437e-06
1100020299,7.842542686375964e-07
1100020300,4.513858584687114e-07
1100020301,2.26212500820111e-06
1100020302,9.989150839828653e-07
1100020303,2.26212500820111e-06
1100020304,7.842542686375964e-07
1100020305,2.4862163172656437e-06
1100020306,2.2273450213106116e-06
1100020307,2.4862163172656437e-06
1100020308,2.26212500820111e-06
1100020309,9.186604188471392e-08
1100020310,2.5501071831968147e-06
1100020311,7.842542686375964e-07
1100020312,2.0518680230452446e-06
1100020313,2.26212500820111e-06
1100020314,9.229322586179478e-07
1100020315,2.26212500820111e-06
1100020316,2.2443101954650047e-07
1100020317,4.011699729744578e-06
1100020318,1.7574194544067723e-06
1100020319,6.833913062109787e-07
1100020320,3.2156092402146896e-06
1100020321,7.842542686375964e-07
1100020322,2.4862163172656437e-06
1100020323,2.1498551632248564e-06
1100020324,2.26212500820111e-06
1100020325,2.4862163172656437e-06
1100020326,7.965261943354562e-07
1100020327,1.8470452687324723e-06
1100020328,2.4862163172656437e-06
1100020329,2.4862163172656437e-06
1100020330,2.2273450213106116e-06
1100020331,2.179482635256136e-06
1100020332,7.842542686375964e-07
1100020333,2.4862163172656437e-06
1100020334,9.163152299151989e-07
1100020335,2.26212500820111e-06
1100020336,2.2273450213106116e-06
1100020337,2.2273450213106116e-06
1100020338,7.794687917339616e-07
1100020339,7.842542686375964e-07
1100020340,2.4862163172656437e-06
1100020341,7.842542686375964e-07
1100020342,1.1160431313328445e-05
1100020343,2.2273450213106116e-06
1100020344,7.17044258635724e-07
1100020345,2.4862163172656437e-06
1100020346,5.013467671233229e-06
1100020347,2.4862163172656437e-06
1100020348,2.4862163172656437e-06
1100020349,7.965261943354562e-07
1100020350,2.4862163172656437e-06
1100020351,2.2273450213106116e-06
1100020352,2.4862163172656437e-06
1100020353,2.26212500820111e-06
1100020354,3.320962832731311e-06
1100020355,3.4163576856371947e-06
1100020356,7.842542686375964e-07
1100020357,1.3951971595815849e-06
1100020358,7.842542686375964e-07
1100020359,7.842542686375964e-07
1100020360,2.26212500820111e-06
1100020361,2.4862163172656437e-06
1100020362,1.1160431313328445e-05
1100020363,2.2273450213106116e-06
1100020364,2.4862163172656437e-06
1100020365,7.842542686375964e-07
1100020366,7.842542686375964e-07
1100020367,7.842542686375964e-07
1100020368,2.4862163172656437e-06
1100020369,2.2273450213106116e-06
1100020370,2.2273450213106116e-06
1100020371,2.2273450213106116e-06
1100020372,2.26212500820111e-06
1100020373,3.320962832731311e-06
1100020374,4.154047474003164e-06
1100020375,9.347488116873137e-07
1100020376,1.5091260365807102e-06
1100020377,1.5196935692074476e-06
1100020378,7.842542686375964e-07
1100020379,7.842542686375964e-07
1100020380,2.2273450213106116e-06
1100020381,2.0565639715641737e-06
1100020382,2.2273450213106116e-06
1100020383,2.26212500820111e-06
1100020384,2.2273450213106116e-06
1100020385,9.229322586179478e-07
1100020386,2.2273450213106116e-06
1100020387,2.26212500820111e-06
1100020388,2.2273450213106116e-06
1100020389,8.890154958862695e-07
1100020390,1.4320941090772976e-06
1100020391,2.2273450213106116e-06
1100020392,2.26212500820111e-06
1100020393,9.135710570262745e-07
1100020394,1.0459099257786875e-06
1100020395,7.842542686375964e-07
1100020396,2.26212500820111e-06
1100020397,2.2273450213106116e-06
1100020398,2.4862163172656437e-06
1100020399,2.4862163172656437e-06
1100020400,2.2273450213106116e-06
1100020401,7.842542686375964e-07
1100020402,7.842542686375964e-07
1100020403,3.320962832731311e-06
1100020404,2.2273450213106116e-06
1100020405,2.26212500820111e-06
1100020406,7.842542686375964e-07
1100020407,3.2156092402146896e-06
1100020408,2.26212500820111e-06
1100020409,2.26212500820111e-06
1100020410,2.4862163172656437e-06
1100020411,3.320962832731311e-06
1100020412,7.603638323416817e-07
1100020413,7.842542686375964e-07
1100020414,2.969977401789947e-07
1100020415,2.26212500820111e-06
1100020416,1.4291757679529837e-06
1100020417,3.320962832731311e-06
1100020418,7.842542686375964e-07
1100020419,2.2273450213106116e-06
1100020420,2.3037580376694677e-06
1100020421,2.26212500820111e-06
1100020422,2.0644129961056024e-07
1100020423,2.2161514152685413e-06
1100020424,2.4862163172656437e-06
1100020425,1.5091260365807102e-06
1100020426,2.26212500820111e-06
1100020427,3.2156092402146896e-06
1100020428,2.4862163172656437e-06
1100020429,1.3188202956371242e-06
1100020430,9.086886052500631e-07
1100020431,1.5817660141692613e-06
1100020432,3.320962832731311e-06
1100020433,2.2273450213106116e-06
1100020434,2.26212500820111e-06
1100020435,3.0988517210062128e-06
1100020436,3.320962832731311e-06
1100020437,7.842542686375964e-07
1100020438,5.346807029127376e-06
1100020439,2.2273450213106116e-06
1100020440,2.26212500820111e-06
1100020441,2.2273450213106116e-06
1100020442,2.4862163172656437e-06
1100020443,1.559067868583952e-06
1100020444,2.166528702218784e-06
1100020445,4.905736545879336e-07
1100020446,2.5501071831968147e-06
1100020447,2.26212500820111e-06
1100020448,2.26212500820111e-06
1100020449,7.842542686375964e-07
1100020450,5.323082859831629e-06
1100020451,3.124172053503571e-06
1100020452,1.1183486776644713e-06
1100020453,6.847822646705026e-07
1100020454,2.2273450213106116e-06
1100020455,1.1160431313328445e-05
1100020456,3.320962832731311e-06
1100020457,1.241671839125047e-06
1100020458,7.842542686375964e-07
1100020459,2.26212500820111e-06
1100020460,2.964518728276744e-07
1100020461,2.4862163172656437e-06
1100020462,3.320962832731311e-06
1100020463,2.2273450213106116e-06
1100020464,2.3292027435672935e-06
1100020465,3.320962832731311e-06
1100020466,3.320962832731311e-06
1100020467,2.26212500820111e-06
1100020468,2.2273450213106116e-06
1100020469,1.0849646514543565e-06
1100020470,2.2273450213106116e-06
1100020471,2.4862163172656437e-06
1100020472,3.320962832731311e-06
1100020473,3.320962832731311e-06
1100020474,2.4862163172656437e-06
1100020475,3.1560011848341674e-06
1100020476,9.989150839828653e-07
1100020477,9.163152299151989e-07
1100020478,7.842542686375964e-07
1100020479,2.4862163172656437e-06
1100020480,1.9790500118688215e-06
1100020481,2.26212500820111e-06
1100020482,7.842542686375964e-07
1100020483,3.320962832731311e-06
1100020484,1.1382634284018422e-06
1100020485,2.26212500820111e-06
1100020486,2.8542492600536207e-06
1100020487,2.2273450213106116e-06
1100020488,2.4862163172656437e-06
1100020489,3.320962832731311e-06
1100020490,2.2273450213106116e-06
1100020491,3.320962832731311e-06
1100020492,1.5410071227961453e-06
1100020493,5.323082859831629e-06
1100020494,2.26212500820111e-06
1100020495,2.26212500820111e-06
1100020496,7.842542686375964e-07
1100020497,3.320962832731311e-06
1100020498,1.6894042573767365e-06
1100020499,3.320962832731311e-06
1100020500,1.5730424820503686e-06
1100020501,2.26212500820111e-06
1100020502,7.965261943354562e-07
1100020503,7.842542686375964e-07
1100020504,2.4862163172656437e-06
1100020505,7.842542686375964e-07
1100020506,2.0644129961056024e-07
1100020507,2.2273450213106116e-06
1100020508,7.842542686375964e-07
1100020509,1.3961636113890563e-06
1100020510,1.5730424820503686e-06
1100020511,1.8252690097142477e-06
1100020512,7.842542686375964e-07
1100020513,2.26212500820111e-06
1100020514,1.5730424820503686e-06
1100020515,2.26212500820111e-06
1100020516,7.842542686375964e-07
1100020517,7.842542686375964e-07
1100020518,2.26212500820111e-06
1100020519,4.612295015249401e-06
1100020520,2.4862163172656437e-06
1100020521,2.777865120151546e-06
1100020522,2.2273450213106116e-06
1100020523,3.320962832731311e-06
1100020524,9.918989007928758e-07
1100020525,2.26212500820111e-06
1100020526,3.320962832731311e-06
1100020527,3.320962832731311e-06
1100020528,2.2273450213106116e-06
1100020529,2.2273450213106116e-06
1100020530,1.8470452687324723e-06
1100020531,7.842542686375964e-07
1100020532,7.842542686375964e-07
1100020533,2.2273450213106116e-06
1100020534,3.320962832731311e-06
1100020535,9.953841981769074e-07
1100020536,7.842542686375964e-07
1100020537,2.4862163172656437e-06
1100020538,1.1411176501496811e-06
1100020539,2.4862163172656437e-06
1100020540,1.4395582184079103e-06
1100020541,1.8571574855741346e-06
1100020542,7.842542686375964e-07
1100020543,2.2273450213106116e-06
1100020544,2.2273450213106116e-06
1100020545,3.320962832731311e-06
1100020546,2.26212500820111e-06
1100020547,2.4862163172656437e-06
1100020548,2.2273450213106116e-06
1100020549,5.323082859831629e-06
1100020550,2.3121351659938227e-06
1100020551,3.320962832731311e-06
1100020552,3.320962832731311e-06
1100020553,3.4163576856371947e-06
1100020554,2.2273450213106116e-06
1100020555,2.2273450213106116e-06
1100020556,2.26212500820111e-06
1100020557,9.166778909275308e-07
1100020558,3.507307383188163e-06
1100020559,7.842542686375964e-07
1100020560,3.320962832731311e-06
1100020561,7.842542686375964e-07
1100020562,3.320962832731311e-06
1100020563,3.320962832731311e-06
1100020564,3.4163576856371947e-06
1100020565,7.071309369166556e-07
1100020566,2.4862163172656437e-06
1100020567,1.423768253516755e-06
1100020568,2.26212500820111e-06
1100020569,2.2273450213106116e-06
1100020570,4.6369709707505535e-06
1100020571,7.842542686375964e-07
1100020572,2.26212500820111e-06
1100020573,2.2273450213106116e-06
1100020574,2.2273450213106116e-06
1100020575,9.135710570262745e-07
1100020576,3.142983814541367e-06
1100020577,8.482673479193181e-07
1100020578,7.773901415930595e-07
1100020579,2.4862163172656437e-06
1100020580,2.4862163172656437e-06
1100020581,2.2273450213106116e-06
1100020582,3.320962832731311e-06
1100020583,7.842542686375964e-07
1100020584,2.4862163172656437e-06
1100020585,6.406394277291838e-07
1100020586,2.26212500820111e-06
1100020587,2.2273450213106116e-06
1100020588,1.6887695437617367e-06
1100020589,3.320962832731311e-06
1100020590,1.0328467396902852e-06
1100020591,2.946622544186539e-06
1100020592,2.2273450213106116e-06
1100020593,3.320962832731311e-06
1100020594,7.842542686375964e-07
1100020595,1.706842340354342e-06
1100020596,7.842542686375964e-07
1100020597,2.26212500820111e-06
1100020598,3.320962832731311e-06
1100020599,7.842542686375964e-07
1100020600,3.320962832731311e-06
1100020601,8.550761663173034e-07
1100020602,2.2273450213106116e-06
1100020603,2.2273450213106116e-06
1100020604,3.320962832731311e-06
1100020605,3.6018871014675824e-06
1100020606,2.380541445745621e-06
1100020607,7.867120643823e-07
1100020608,3.507307383188163e-06
1100020609,2.4862163172656437e-06
1100020610,3.039572220586706e-06
1100020611,2.2273450213106116e-06
1100020612,1.0938100558632868e-06
1100020613,5.323082859831629e-06
1100020614,1.1160431313328445e-05
1100020615,2.2273450213106116e-06
1100020616,2.2273450213106116e-06
1100020617,7.842542686375964e-07
1100020618,7.842542686375964e-07
1100020619,2.4862163172656437e-06
1100020620,2.26212500820111e-06
1100020621,9.347488116873137e-07
1100020622,7.794687917339616e-07
1100020623,7.842542686375964e-07
1100020624,3.320962832731311e-06
1100020625,7.842542686375964e-07
1100020626,2.26212500820111e-06
1100020627,2.2273450213106116e-06
1100020628,1.166485162684694e-06
1100020629,2.4862163172656437e-06
1100020630,2.0995571503590327e-06
1100020631,7.842542686375964e-07
1100020632,6.0673542066069786e-06
1100020633,2.2273450213106116e-06
1100020634,1.5481173250009306e-06
1100020635,2.4862163172656437e-06
1100020636,7.842542686375964e-07
1100020637,7.842542686375964e-07
1100020638,1.1160431313328445e-05
1100020639,2.26212500820111e-06
1100020640,7.842542686375964e-07
1100020641,2.4862163172656437e-06
1100020642,7.842542686375964e-07
1100020643,8.895794962882064e-07
1100020644,3.320962832731311e-06
1100020645,2.2273450213106116e-06
1100020646,2.26212500820111e-06
1100020647,3.320962832731311e-06
1100020648,2.26212500820111e-06
1100020649,3.555252078513149e-06
1100020650,1.8705045476963278e-06
1100020651,7.219937288027722e-07
1100020652,9.229322586179478e-07
1100020653,5.702429461962311e-06
1100020654,3.320962832731311e-06
1100020655,7.842542686375964e-07
1100020656,2.2273450213106116e-06
1100020657,2.2273450213106116e-06
1100020658,2.26212500820111e-06
1100020659,2.26212500820111e-06
1100020660,3.320962832731311e-06
1100020661,4.930754585075192e-06
1100020662,2.2273450213106116e-06
1100020663,2.4862163172656437e-06
1100020664,1.5730424820503686e-06
1100020665,2.2273450213106116e-06
1100020666,4.513858584687114e-07
1100020667,2.4862163172656437e-06
1100020668,3.451689565281413e-07
